1800	0.00
3600	0.00
5400	0.00
7200	0.00
9000	0.96
10800	2.03
12600	1.96
14400	2.08
16200	9.60
18000	495.55
19800	134.76
21600	14.10
23400	21.32
25200	206.09
27000	264.15
28800	269.38
30600	269.98
32400	272.45
34200	272.37
36000	272.37
37800	272.03
39600	272.03
41400	272.03
43200	272.03
45000	272.03
46800	272.03
48600	272.03
50400	272.03
52200	272.03
54000	272.03
55800	272.03
57600	272.03
59400	272.03
61200	272.03
63000	272.03
64800	272.03
66600	272.03
68400	272.03
70200	272.03
72000	272.03
73800	272.03
75600	272.03
77400	272.03
79200	272.03
81000	272.03
82800	272.03
84600	272.03
86400	272.03
88200	272.08
90000	54.81
91800	54.89
93600	39.29
95400	31.47
97200	31.47
99000	23.60
100800	23.56
102600	20.71
104400	20.79
106200	21.00
108000	23.51
109800	23.55
111600	21.82
113400	21.85
115200	22.05
117000	22.10
118800	22.05
120600	22.02
122400	24.71
124200	24.24
126000	27.26
127800	29.53
129600	29.45
131400	30.05
133200	30.02
135000	30.02
136800	30.02
138600	30.02
140400	30.02
142200	30.02
144000	30.02
145800	30.02
147600	30.02
149400	30.02
151200	30.02
153000	30.02
154800	30.02
156600	30.02
158400	30.02
160200	30.02
162000	30.02
163800	30.02
165600	30.02
167400	30.02
169200	30.02
171000	30.03
172800	30.03
174600	30.03
176400	31.11
178200	31.65
180000	32.65
181800	34.18
183600	34.67
185400	34.98
187200	40.40
189000	41.02
190800	41.07
192600	41.33
194400	38.64
196200	37.49
198000	38.40
199800	41.99
201600	48.55
203400	48.78
205200	48.73
207000	48.76
208800	48.74
210600	43.37
212400	45.84
214200	45.95
216000	45.96
217800	45.96
219600	45.96
221400	45.96
223200	45.96
225000	45.91
226800	45.91
228600	45.91
230400	45.91
232200	45.91
234000	45.91
235800	45.91
237600	45.91
239400	45.91
241200	45.91
243000	45.91
244800	45.91
246600	45.91
248400	45.91
250200	45.91
252000	45.91
253800	45.91
255600	45.91
257400	45.91
259200	45.91
261000	45.91
262800	43.41
264600	42.31
266400	41.88
268200	42.01
270000	41.88
271800	43.52
273600	43.50
275400	43.50
277200	44.82
279000	45.78
280800	45.78
282600	46.11
284400	51.75
286200	51.72
288000	52.04
289800	53.66
291600	54.16
293400	54.16
295200	54.16
297000	54.14
298800	54.14
300600	54.15
302400	54.15
304200	54.15
306000	54.15
307800	54.15
309600	54.15
311400	54.15
313200	54.15
315000	54.15
316800	54.15
318600	54.15
320400	54.15
322200	54.15
324000	54.15
325800	54.15
327600	54.15
329400	54.15
331200	54.15
333000	54.15
334800	54.15
336600	54.15
338400	54.15
340200	54.15
342000	54.15
343800	54.15
345600	58.10
347400	58.16
349200	58.19
351000	58.21
352800	58.21
354600	58.21
356400	58.22
358200	58.22
360000	58.22
361800	58.22
363600	58.22
365400	58.22
367200	58.22
369000	58.22
370800	58.21
372600	58.20
374400	58.20
376200	58.20
378000	58.20
379800	58.20
381600	58.20
383400	58.20
385200	58.20
387000	58.20
388800	58.20
390600	58.20
392400	58.20
394200	58.20
396000	57.63
397800	57.63
399600	57.39
401400	57.39
403200	57.39
405000	57.39
406800	57.39
408600	57.39
410400	57.39
412200	57.39
414000	57.39
415800	57.39
417600	57.39
419400	57.39
421200	57.39
423000	57.39
424800	57.39
426600	57.39
428400	57.39
430200	57.39
432000	57.39
433800	57.41
435600	57.41
437400	57.42
439200	57.42
441000	57.40
442800	57.40
444600	57.40
446400	57.40
448200	57.23
450000	57.14
451800	57.08
453600	57.07
455400	57.06
457200	57.06
459000	56.74
460800	57.57
462600	59.07
464400	59.07
466200	59.10
468000	59.04
469800	59.05
471600	59.05
473400	59.05
475200	59.05
477000	59.05
478800	59.05
480600	59.05
482400	59.03
484200	59.02
486000	59.02
487800	59.02
489600	59.02
491400	59.02
493200	59.02
495000	59.02
496800	59.02
498600	59.02
500400	59.02
502200	59.02
504000	59.02
505800	59.02
507600	59.02
509400	59.02
511200	59.02
513000	59.02
514800	59.02
516600	59.02
518400	59.02
520200	58.98
522000	57.65
523800	55.71
525600	53.47
527400	50.19
529200	50.60
531000	50.68
532800	51.00
534600	52.42
536400	52.91
538200	53.72
540000	57.60
541800	57.77
543600	57.07
545400	56.32
547200	56.40
549000	56.59
550800	56.59
552600	56.60
554400	56.61
556200	56.69
558000	56.69
559800	56.41
561600	56.67
563400	56.44
565200	56.54
567000	56.56
568800	56.54
570600	56.54
572400	56.54
574200	56.54
576000	56.54
577800	56.54
579600	56.54
581400	56.54
583200	56.54
585000	56.54
586800	56.54
588600	56.54
590400	56.54
592200	56.54
594000	56.54
595800	64.19
597600	64.19
599400	64.19
601200	64.19
603000	64.19
604800	64.19
606600	64.19
608400	64.21
610200	64.33
612000	63.66
613800	62.84
615600	62.80
617400	62.98
619200	64.44
621000	64.36
622800	64.41
624600	66.39
626400	66.21
628200	66.87
630000	68.01
631800	68.05
633600	68.08
635400	67.79
637200	196.39
639000	90.03
640800	89.96
642600	90.03
644400	90.03
646200	89.98
648000	89.98
649800	89.98
651600	89.98
653400	89.98
655200	89.98
657000	89.98
658800	89.98
660600	89.98
662400	89.98
664200	89.98
666000	89.98
667800	89.98
669600	89.98
671400	89.98
673200	89.98
675000	89.98
676800	89.98
678600	89.98
680400	89.98
682200	89.98
684000	89.98
685800	89.98
687600	89.98
689400	89.98
691200	89.98
693000	89.98
694800	89.94
696600	89.93
698400	89.93
700200	90.23
702000	89.67
703800	89.08
705600	88.95
707400	89.43
709200	90.16
711000	90.77
712800	89.40
714600	88.86
716400	88.41
718200	100.02
720000	100.05
721800	95.62
723600	95.74
725400	95.74
727200	95.62
729000	95.99
730800	95.98
732600	95.71
734400	95.57
736200	95.58
738000	95.58
739800	95.58
741600	95.58
743400	95.58
745200	95.58
747000	95.58
748800	95.58
750600	95.58
752400	95.58
754200	95.58
756000	95.58
757800	95.58
759600	95.58
761400	95.58
763200	95.58
765000	95.58
766800	95.58
768600	95.58
770400	95.58
772200	95.58
774000	95.58
775800	95.58
777600	95.58
779400	95.58
781200	95.59
783000	95.62
784800	95.51
786600	94.13
788400	93.99
790200	93.97
792000	94.45
793800	93.09
795600	93.87
797400	98.05
799200	92.77
801000	91.18
802800	87.38
804600	87.21
806400	89.17
808200	91.95
810000	92.50
811800	92.76
813600	92.77
815400	92.78
817200	92.78
819000	92.78
820800	92.79
822600	93.15
824400	93.15
826200	93.15
828000	93.15
829800	93.15
831600	93.24
833400	93.24
835200	93.24
837000	93.24
838800	93.24
840600	93.24
842400	93.24
844200	93.24
846000	93.24
847800	93.24
849600	93.24
851400	93.24
853200	93.24
855000	93.24
856800	93.24
858600	93.24
860400	93.24
862200	93.24
864000	93.24
865800	93.25
867600	91.84
869400	92.12
871200	92.12
873000	92.28
874800	92.15
876600	92.22
878400	92.15
880200	91.79
882000	92.26
883800	92.27
885600	91.92
887400	92.14
889200	93.43
891000	93.30
892800	93.26
894600	94.16
896400	94.41
898200	94.36
900000	94.35
901800	94.37
903600	94.34
905400	94.04
907200	94.03
909000	94.02
910800	94.01
912600	94.01
914400	94.01
916200	94.01
918000	94.01
919800	94.01
921600	94.01
923400	94.01
925200	94.01
927000	94.01
928800	94.01
930600	94.01
932400	94.01
934200	94.01
936000	94.01
937800	94.01
939600	94.01
941400	94.01
943200	94.01
945000	94.01
946800	94.01
948600	94.01
950400	94.01
952200	94.01
954000	94.01
955800	94.01
957600	94.01
959400	94.01
961200	94.01
963000	94.01
964800	94.01
966600	94.01
968400	94.76
970200	94.76
972000	94.76
973800	94.76
975600	94.76
977400	94.76
979200	94.76
981000	94.76
982800	94.76
984600	94.76
986400	94.76
988200	94.76
990000	94.76
991800	94.76
993600	94.76
995400	94.24
997200	94.24
999000	94.24
1000800	94.24
1002600	94.24
1004400	94.24
1006200	94.24
1008000	94.24
1009800	94.24
1011600	94.24
1013400	94.24
1015200	94.24
1017000	94.24
1018800	94.24
1020600	94.24
1022400	94.24
1024200	94.24
1026000	94.24
1027800	94.24
1029600	94.24
1031400	94.24
1033200	94.24
1035000	94.24
1036800	94.24
1038600	94.24
1040400	94.24
1042200	94.24
1044000	94.24
1045800	94.24
1047600	94.24
1049400	94.24
1051200	94.24
1053000	94.24
1054800	94.24
1056600	93.45
1058400	92.88
1060200	92.88
1062000	92.88
1063800	92.88
1065600	92.89
1067400	92.99
1069200	93.16
1071000	93.16
1072800	93.16
1074600	93.16
1076400	97.70
1078200	98.10
1080000	98.10
1081800	98.10
1083600	98.32
1085400	98.32
1087200	98.34
1089000	98.34
1090800	98.34
1092600	98.34
1094400	98.34
1096200	98.34
1098000	98.34
1099800	98.34
1101600	98.34
1103400	98.34
1105200	98.34
1107000	98.34
1108800	98.34
1110600	98.34
1112400	98.34
1114200	98.34
1116000	98.34
1117800	98.34
1119600	98.34
1121400	98.34
1123200	98.34
1125000	98.34
1126800	98.34
1128600	99.75
1130400	89.49
1132200	89.50
1134000	93.64
1135800	93.89
1137600	94.13
1139400	94.14
1141200	96.39
1143000	96.32
1144800	97.63
1146600	99.98
1148400	104.48
1150200	105.21
1152000	104.45
1153800	105.48
1155600	105.68
1157400	105.64
1159200	105.67
1161000	105.71
1162800	105.75
1164600	105.77
1166400	105.77
1168200	105.77
1170000	105.77
1171800	105.77
1173600	105.77
1175400	105.77
1177200	105.79
1179000	105.79
1180800	105.79
1182600	105.81
1184400	105.81
1186200	105.81
1188000	105.82
1189800	105.82
1191600	105.82
1193400	105.82
1195200	105.82
1197000	105.82
1198800	105.82
1200600	105.82
1202400	105.82
1204200	105.82
1206000	105.82
1207800	105.82
1209600	105.82
1211400	106.81
1213200	106.51
1215000	119.05
1216800	119.26
1218600	119.03
1220400	119.33
1222200	116.75
1224000	114.50
1225800	114.36
1227600	114.41
1229400	114.09
1231200	114.10
1233000	114.08
1234800	114.02
1236600	114.03
1238400	114.18
1240200	113.72
1242000	113.85
1243800	113.63
1245600	113.56
1247400	113.55
1249200	113.55
1251000	113.58
1252800	113.58
1254600	113.58
1256400	113.58
1258200	113.58
1260000	113.58
1261800	113.57
