1800	0.00
3600	0.00
5400	0.00
7200	0.00
9000	0.00
10800	0.00
12600	0.00
14400	0.00
16200	0.00
18000	0.00
19800	0.00
21600	0.00
23400	38.02
25200	36.81
27000	36.00
28800	36.95
30600	36.97
32400	37.01
34200	37.52
36000	37.52
37800	37.10
39600	37.00
41400	36.95
43200	36.96
45000	37.36
46800	37.86
48600	38.10
50400	38.12
52200	38.77
54000	38.98
55800	38.99
57600	39.00
59400	39.00
61200	39.00
63000	39.00
64800	39.00
66600	39.00
68400	39.00
70200	39.00
72000	39.74
73800	45.42
75600	47.80
77400	50.36
79200	50.74
81000	53.68
82800	60.73
84600	60.55
86400	60.55
88200	108.67
90000	114.37
91800	114.36
93600	115.02
95400	115.11
97200	117.36
99000	117.40
100800	117.40
102600	117.40
104400	117.40
106200	117.40
108000	69.47
109800	69.47
111600	69.47
113400	65.60
115200	65.60
117000	65.51
118800	65.51
120600	65.51
122400	65.51
124200	65.51
126000	65.52
127800	65.52
129600	65.52
131400	65.52
133200	65.52
135000	65.52
136800	65.52
138600	65.52
140400	65.52
142200	65.52
144000	65.52
145800	65.52
147600	65.52
149400	65.52
151200	65.52
153000	65.52
154800	65.52
156600	66.30
158400	66.79
160200	66.79
162000	66.67
163800	66.62
165600	66.42
167400	65.40
169200	65.24
171000	65.19
172800	64.96
174600	64.96
176400	64.96
178200	65.35
180000	65.42
181800	65.42
183600	69.35
185400	69.35
187200	69.35
189000	69.35
190800	69.37
192600	69.39
194400	69.39
196200	69.39
198000	69.39
199800	69.39
201600	69.39
203400	69.39
205200	69.39
207000	69.39
208800	69.39
210600	69.39
212400	69.39
214200	69.39
216000	69.39
217800	69.39
219600	69.39
221400	69.39
223200	69.39
225000	69.39
226800	69.39
228600	69.39
230400	69.39
232200	69.39
234000	69.39
235800	69.39
237600	69.39
239400	69.39
241200	69.39
243000	69.39
244800	69.39
246600	69.20
248400	69.19
250200	69.20
252000	68.53
253800	68.45
255600	68.46
257400	68.46
259200	68.21
261000	68.26
262800	68.26
264600	68.26
266400	69.82
268200	69.79
270000	66.35
271800	66.35
273600	66.35
